angle (rad)	r (microns)	Courbure (um^-1)	 Rayon de courbure (um)
0.741	6.9276	0.12028	8.3141
0.742	6.9251	0.12005	8.3295
0.743	6.9227	0.11983	8.345
0.744	6.9202	0.11961	8.3604
0.745	6.9178	0.11939	8.3759
0.746	6.9154	0.11917	8.3914
0.747	6.9129	0.11895	8.4068
0.748	6.9105	0.11873	8.4223
0.749	6.9081	0.11852	8.4377
0.75	6.9056	0.1183	8.4532
0.751	6.9032	0.11808	8.4686
0.752	6.9008	0.11787	8.4841
0.753	6.8984	0.11765	8.4996
0.754	6.896	0.11744	8.515
0.755	6.8935	0.11723	8.5305
0.756	6.8911	0.11702	8.5459
0.757	6.8887	0.1168	8.5613
0.758	6.8863	0.11659	8.5768
0.759	6.8839	0.11638	8.5922
0.76	6.8815	0.11618	8.6077
0.761	6.8791	0.11597	8.6231
0.762	6.8767	0.11576	8.6385
0.763	6.8743	0.11555	8.654
0.764	6.8719	0.11535	8.6694
0.765	6.8695	0.11514	8.6848
0.766	6.8671	0.11494	8.7002
0.767	6.8647	0.11474	8.7156
0.768	6.8623	0.11453	8.731
0.769	6.8599	0.11433	8.7464
0.77	6.8575	0.11413	8.7619
0.771	6.8551	0.11393	8.7772
0.772	6.8528	0.11373	8.7926
0.773	6.8504	0.11353	8.808
0.774	6.848	0.11333	8.8234
0.775	6.8456	0.11314	8.8388
0.776	6.8432	0.11294	8.8542
0.777	6.8409	0.11275	8.8695
0.778	6.8385	0.11255	8.8849
0.779	6.8361	0.11236	8.9003
0.78	6.8338	0.11216	8.9156
0.781	6.8314	0.11197	8.931
0.782	6.8291	0.11178	8.9463
0.783	6.8267	0.11159	8.9616
0.784	6.8243	0.1114	8.977
0.785	6.822	0.11121	8.9923
0.786	6.8196	0.11102	9.0076
0.787	6.8173	0.11083	9.0229
0.788	6.8149	0.11064	9.0382
0.789	6.8126	0.11045	9.0535
0.79	6.8103	0.11027	9.0688
0.791	6.8079	0.11008	9.0841
0.792	6.8056	0.1099	9.0994
0.793	6.8032	0.10971	9.1147
0.794	6.8009	0.10953	9.13
0.795	6.7986	0.10935	9.1452
0.796	6.7963	0.10916	9.1605
0.797	6.7939	0.10898	9.1757
0.798	6.7916	0.1088	9.191
0.799	6.7893	0.10862	9.2062
0.8	6.787	0.10844	9.2214
0.801	6.7847	0.10826	9.2366
0.802	6.7823	0.10809	9.2518
0.803	6.78	0.10791	9.2671
0.804	6.7777	0.10773	9.2822
0.805	6.7754	0.10756	9.2974
0.806	6.7731	0.10738	9.3126
0.807	6.7708	0.10721	9.3278
0.808	6.7685	0.10703	9.343
0.809	6.7662	0.10686	9.3581
0.81	6.7639	0.10669	9.3733
0.811	6.7616	0.10651	9.3884
0.812	6.7594	0.10634	9.4035
0.813	6.7571	0.10617	9.4187
0.814	6.7548	0.106	9.4338
0.815	6.7525	0.10583	9.4489
0.816	6.7502	0.10566	9.464
0.817	6.748	0.1055	9.4791
0.818	6.7457	0.10533	9.4941
0.819	6.7434	0.10516	9.5092
0.82	6.7412	0.10499	9.5243
0.821	6.7389	0.10483	9.5393
0.822	6.7366	0.10466	9.5544
0.823	6.7344	0.1045	9.5694
0.824	6.7321	0.10434	9.5845
0.825	6.7299	0.10417	9.5995
0.826	6.7276	0.10401	9.6145
0.827	6.7254	0.10385	9.6295
0.828	6.7231	0.10369	9.6445
0.829	6.7209	0.10353	9.6595
0.83	6.7186	0.10337	9.6744
0.831	6.7164	0.10321	9.6894
0.832	6.7142	0.10305	9.7044
0.833	6.7119	0.10289	9.7193
0.834	6.7097	0.10273	9.7343
0.835	6.7075	0.10257	9.7492
0.836	6.7053	0.10242	9.7641
0.837	6.703	0.10226	9.779
0.838	6.7008	0.1021	9.7939
0.839	6.6986	0.10195	9.8088
0.84	6.6964	0.10179	9.8237
0.841	6.6942	0.10164	9.8386
0.842	6.692	0.10149	9.8534
0.843	6.6898	0.10133	9.8683
0.844	6.6876	0.10118	9.8831
0.845	6.6854	0.10103	9.8979
0.846	6.6832	0.10088	9.9128
0.847	6.681	0.10073	9.9276
0.848	6.6788	0.10058	9.9424
0.849	6.6766	0.10043	9.9572
0.85	6.6745	0.10028	9.972
0.851	6.6723	0.10013	9.9867
0.852	6.6701	0.099985	10.001
0.853	6.6679	0.099838	10.016
0.854	6.6657	0.099691	10.031
0.855	6.6636	0.099545	10.046
0.856	6.6614	0.099399	10.06
0.857	6.6593	0.099254	10.075
0.858	6.6571	0.099109	10.09
0.859	6.6549	0.098965	10.105
0.86	6.6528	0.098822	10.119
0.861	6.6506	0.098679	10.134
0.862	6.6485	0.098536	10.149
0.863	6.6463	0.098394	10.163
0.864	6.6442	0.098252	10.178
0.865	6.6421	0.098111	10.193
0.866	6.6399	0.097971	10.207
0.867	6.6378	0.097831	10.222
0.868	6.6357	0.097691	10.236
0.869	6.6335	0.097552	10.251
0.87	6.6314	0.097413	10.266
0.871	6.6293	0.097275	10.28
0.872	6.6272	0.097138	10.295
0.873	6.6251	0.097001	10.309
0.874	6.623	0.096864	10.324
0.875	6.6208	0.096728	10.338
0.876	6.6187	0.096592	10.353
0.877	6.6166	0.096457	10.367
0.878	6.6145	0.096322	10.382
0.879	6.6124	0.096188	10.396
0.88	6.6104	0.096054	10.411
0.881	6.6083	0.095921	10.425
0.882	6.6062	0.095788	10.44
0.883	6.6041	0.095656	10.454
0.884	6.602	0.095524	10.469
0.885	6.5999	0.095392	10.483
0.886	6.5979	0.095261	10.497
0.887	6.5958	0.095131	10.512
0.888	6.5937	0.095001	10.526
0.889	6.5917	0.094871	10.541
0.89	6.5896	0.094742	10.555
0.891	6.5875	0.094613	10.569
0.892	6.5855	0.094485	10.584
0.893	6.5834	0.094357	10.598
0.894	6.5814	0.094229	10.612
0.895	6.5793	0.094102	10.627
0.896	6.5773	0.093976	10.641
0.897	6.5753	0.09385	10.655
0.898	6.5732	0.093724	10.67
0.899	6.5712	0.093599	10.684
0.9	6.5692	0.093474	10.698
0.901	6.5671	0.093349	10.712
0.902	6.5651	0.093225	10.727
0.903	6.5631	0.093102	10.741
0.904	6.5611	0.092979	10.755
0.905	6.559	0.092856	10.769
0.906	6.557	0.092734	10.784
0.907	6.555	0.092612	10.798
0.908	6.553	0.09249	10.812
0.909	6.551	0.092369	10.826
0.91	6.549	0.092248	10.84
0.911	6.547	0.092128	10.854
0.912	6.545	0.092008	10.869
0.913	6.5431	0.091889	10.883
0.914	6.5411	0.09177	10.897
0.915	6.5391	0.091651	10.911
0.916	6.5371	0.091533	10.925
0.917	6.5351	0.091415	10.939
0.918	6.5332	0.091297	10.953
0.919	6.5312	0.09118	10.967
0.92	6.5292	0.091063	10.981
0.921	6.5273	0.090947	10.995
0.922	6.5253	0.090831	11.009
0.923	6.5234	0.090715	11.024
0.924	6.5214	0.0906	11.038
0.925	6.5195	0.090485	11.052
0.926	6.5175	0.090371	11.066
0.927	6.5156	0.090257	11.08
0.928	6.5136	0.090143	11.093
0.929	6.5117	0.09003	11.107
0.93	6.5098	0.089917	11.121
0.931	6.5078	0.089804	11.135
0.932	6.5059	0.089692	11.149
0.933	6.504	0.08958	11.163
0.934	6.5021	0.089468	11.177
0.935	6.5002	0.089357	11.191
0.936	6.4982	0.089247	11.205
0.937	6.4963	0.089136	11.219
0.938	6.4944	0.089026	11.233
0.939	6.4925	0.088916	11.247
0.94	6.4906	0.088807	11.26
0.941	6.4887	0.088698	11.274
0.942	6.4868	0.088589	11.288
0.943	6.4849	0.088481	11.302
0.944	6.4831	0.088373	11.316
0.945	6.4812	0.088265	11.329
0.946	6.4793	0.088158	11.343
0.947	6.4774	0.088051	11.357
0.948	6.4756	0.087945	11.371
0.949	6.4737	0.087838	11.385
0.95	6.4718	0.087733	11.398
0.951	6.47	0.087627	11.412
0.952	6.4681	0.087522	11.426
0.953	6.4663	0.087417	11.439
0.954	6.4644	0.087312	11.453
0.955	6.4626	0.087208	11.467
0.956	6.4607	0.087104	11.48
0.957	6.4589	0.087001	11.494
0.958	6.457	0.086897	11.508
0.959	6.4552	0.086795	11.521
0.96	6.4534	0.086692	11.535
0.961	6.4515	0.08659	11.549
0.962	6.4497	0.086488	11.562
0.963	6.4479	0.086386	11.576
0.964	6.4461	0.086285	11.59
0.965	6.4443	0.086184	11.603
0.966	6.4425	0.086083	11.617
0.967	6.4406	0.085983	11.63
0.968	6.4388	0.085883	11.644
0.969	6.437	0.085783	11.657
0.97	6.4352	0.085684	11.671
0.971	6.4335	0.085585	11.684
0.972	6.4317	0.085486	11.698
0.973	6.4299	0.085387	11.711
0.974	6.4281	0.085289	11.725
0.975	6.4263	0.085191	11.738
0.976	6.4245	0.085094	11.752
0.977	6.4228	0.084996	11.765
0.978	6.421	0.0849	11.779
0.979	6.4192	0.084803	11.792
0.98	6.4175	0.084707	11.805
0.981	6.4157	0.08461	11.819
0.982	6.414	0.084515	11.832
0.983	6.4122	0.084419	11.846
0.984	6.4105	0.084324	11.859
0.985	6.4087	0.084229	11.872
0.986	6.407	0.084135	11.886
0.987	6.4053	0.08404	11.899
0.988	6.4035	0.083946	11.912
0.989	6.4018	0.083853	11.926
0.99	6.4001	0.083759	11.939
0.991	6.3983	0.083666	11.952
0.992	6.3966	0.083573	11.966
0.993	6.3949	0.083481	11.979
0.994	6.3932	0.083389	11.992
0.995	6.3915	0.083297	12.005
0.996	6.3898	0.083205	12.019
0.997	6.3881	0.083114	12.032
0.998	6.3864	0.083022	12.045
0.999	6.3847	0.082932	12.058
1	6.383	0.082841	12.071
1.001	6.3813	0.082751	12.084
1.002	6.3796	0.082661	12.098
1.003	6.3779	0.082571	12.111
1.004	6.3763	0.082482	12.124
1.005	6.3746	0.082392	12.137
1.006	6.3729	0.082303	12.15
1.007	6.3713	0.082215	12.163
1.008	6.3696	0.082126	12.176
1.009	6.3679	0.082038	12.189
1.01	6.3663	0.081951	12.202
1.011	6.3646	0.081863	12.216
1.012	6.363	0.081776	12.229
1.013	6.3613	0.081689	12.242
1.014	6.3597	0.081602	12.255
1.015	6.3581	0.081515	12.268
1.016	6.3564	0.081429	12.281
1.017	6.3548	0.081343	12.294
1.018	6.3532	0.081258	12.307
1.019	6.3515	0.081172	12.319
1.02	6.3499	0.081087	12.332
1.021	6.3483	0.081002	12.345
1.022	6.3467	0.080917	12.358
1.023	6.3451	0.080833	12.371
1.024	6.3435	0.080749	12.384
1.025	6.3419	0.080665	12.397
1.026	6.3403	0.080582	12.41
1.027	6.3387	0.080498	12.423
1.028	6.3371	0.080415	12.435
1.029	6.3355	0.080332	12.448
1.03	6.3339	0.08025	12.461
1.031	6.3323	0.080167	12.474
1.032	6.3308	0.080085	12.487
1.033	6.3292	0.080003	12.499
1.034	6.3276	0.079922	12.512
1.035	6.3261	0.079841	12.525
1.036	6.3245	0.079759	12.538
1.037	6.3229	0.079679	12.55
1.038	6.3214	0.079598	12.563
1.039	6.3198	0.079518	12.576
1.04	6.3183	0.079438	12.588
1.041	6.3167	0.079358	12.601
1.042	6.3152	0.079278	12.614
1.043	6.3137	0.079199	12.626
1.044	6.3121	0.07912	12.639
1.045	6.3106	0.079041	12.652
1.046	6.3091	0.078962	12.664
1.047	6.3075	0.078884	12.677
1.048	6.306	0.078806	12.689
1.049	6.3045	0.078728	12.702
1.05	6.303	0.078651	12.714
1.051	6.3015	0.078573	12.727
1.052	6.3	0.078496	12.74
1.053	6.2985	0.078419	12.752
1.054	6.297	0.078342	12.764
1.055	6.2955	0.078266	12.777
1.056	6.294	0.07819	12.789
1.057	6.2925	0.078114	12.802
1.058	6.291	0.078038	12.814
1.059	6.2896	0.077963	12.827
1.06	6.2881	0.077887	12.839
1.061	6.2866	0.077812	12.851
1.062	6.2851	0.077738	12.864
1.063	6.2837	0.077663	12.876
1.064	6.2822	0.077589	12.888
1.065	6.2808	0.077515	12.901
1.066	6.2793	0.077441	12.913
1.067	6.2779	0.077367	12.925
1.068	6.2764	0.077294	12.938
1.069	6.275	0.077221	12.95
1.07	6.2735	0.077148	12.962
1.071	6.2721	0.077075	12.974
1.072	6.2707	0.077003	12.987
1.073	6.2692	0.076931	12.999
1.074	6.2678	0.076859	13.011
1.075	6.2664	0.076787	13.023
1.076	6.265	0.076715	13.035
1.077	6.2636	0.076644	13.047
1.078	6.2622	0.076573	13.059
1.079	6.2608	0.076502	13.072
1.08	6.2594	0.076431	13.084
1.081	6.258	0.076361	13.096
1.082	6.2566	0.076291	13.108
1.083	6.2552	0.076221	13.12
1.084	6.2538	0.076151	13.132
1.085	6.2524	0.076082	13.144
1.086	6.251	0.076012	13.156
1.087	6.2496	0.075943	13.168
1.088	6.2483	0.075875	13.18
1.089	6.2469	0.075806	13.192
1.09	6.2455	0.075738	13.203
1.091	6.2442	0.075669	13.215
1.092	6.2428	0.075602	13.227
1.093	6.2415	0.075534	13.239
1.094	6.2401	0.075466	13.251
1.095	6.2388	0.075399	13.263
1.096	6.2374	0.075332	13.275
1.097	6.2361	0.075265	13.286
1.098	6.2347	0.075199	13.298
1.099	6.2334	0.075132	13.31
1.1	6.2321	0.075066	13.322
1.101	6.2308	0.075	13.333
1.102	6.2294	0.074934	13.345
1.103	6.2281	0.074869	13.357
1.104	6.2268	0.074804	13.368
1.105	6.2255	0.074738	13.38
1.106	6.2242	0.074674	13.392
1.107	6.2229	0.074609	13.403
1.108	6.2216	0.074545	13.415
1.109	6.2203	0.07448	13.426
1.11	6.219	0.074416	13.438
1.111	6.2177	0.074353	13.449
1.112	6.2164	0.074289	13.461
1.113	6.2151	0.074226	13.472
1.114	6.2139	0.074162	13.484
1.115	6.2126	0.0741	13.495
1.116	6.2113	0.074037	13.507
1.117	6.2101	0.073974	13.518
1.118	6.2088	0.073912	13.53
1.119	6.2075	0.07385	13.541
1.12	6.2063	0.073788	13.552
1.121	6.205	0.073727	13.564
1.122	6.2038	0.073665	13.575
1.123	6.2025	0.073604	13.586
1.124	6.2013	0.073543	13.598
1.125	6.2001	0.073482	13.609
1.126	6.1988	0.073421	13.62
1.127	6.1976	0.073361	13.631
1.128	6.1964	0.073301	13.642
1.129	6.1952	0.073241	13.654
1.13	6.1939	0.073181	13.665
1.131	6.1927	0.073122	13.676
1.132	6.1915	0.073062	13.687
1.133	6.1903	0.073003	13.698
1.134	6.1891	0.072944	13.709
1.135	6.1879	0.072886	13.72
1.136	6.1867	0.072827	13.731
1.137	6.1855	0.072769	13.742
1.138	6.1843	0.072711	13.753
1.139	6.1831	0.072653	13.764
1.14	6.182	0.072595	13.775
1.141	6.1808	0.072538	13.786
1.142	6.1796	0.072481	13.797
1.143	6.1784	0.072424	13.808
1.144	6.1773	0.072367	13.818
1.145	6.1761	0.07231	13.829
1.146	6.175	0.072254	13.84
1.147	6.1738	0.072198	13.851
1.148	6.1726	0.072142	13.862
1.149	6.1715	0.072086	13.872
1.15	6.1704	0.07203	13.883
1.151	6.1692	0.071975	13.894
1.152	6.1681	0.07192	13.904
1.153	6.1669	0.071865	13.915
1.154	6.1658	0.07181	13.926
1.155	6.1647	0.071756	13.936
1.156	6.1636	0.071701	13.947
1.157	6.1625	0.071647	13.957
1.158	6.1613	0.071593	13.968
1.159	6.1602	0.071539	13.978
1.16	6.1591	0.071486	13.989
1.161	6.158	0.071433	13.999
1.162	6.1569	0.071379	14.01
1.163	6.1558	0.071327	14.02
1.164	6.1547	0.071274	14.03
1.165	6.1536	0.071221	14.041
1.166	6.1526	0.071169	14.051
1.167	6.1515	0.071117	14.061
1.168	6.1504	0.071065	14.072
1.169	6.1493	0.071013	14.082
1.17	6.1483	0.070962	14.092
1.171	6.1472	0.070911	14.102
1.172	6.1461	0.07086	14.112
1.173	6.1451	0.070809	14.123
1.174	6.144	0.070758	14.133
1.175	6.143	0.070708	14.143
1.176	6.1419	0.070657	14.153
1.177	6.1409	0.070607	14.163
1.178	6.1398	0.070557	14.173
1.179	6.1388	0.070508	14.183
1.18	6.1378	0.070458	14.193
1.181	6.1367	0.070409	14.203
1.182	6.1357	0.07036	14.213
1.183	6.1347	0.070311	14.223
1.184	6.1337	0.070262	14.232
1.185	6.1327	0.070214	14.242
1.186	6.1316	0.070166	14.252
1.187	6.1306	0.070118	14.262
1.188	6.1296	0.07007	14.271
1.189	6.1286	0.070022	14.281
1.19	6.1276	0.069975	14.291
1.191	6.1267	0.069927	14.301
1.192	6.1257	0.06988	14.31
1.193	6.1247	0.069834	14.32
1.194	6.1237	0.069787	14.329
1.195	6.1227	0.06974	14.339
1.196	6.1218	0.069694	14.348
1.197	6.1208	0.069648	14.358
1.198	6.1198	0.069602	14.367
1.199	6.1189	0.069557	14.377
1.2	6.1179	0.069511	14.386
1.201	6.1169	0.069466	14.396
1.202	6.116	0.069421	14.405
1.203	6.115	0.069376	14.414
1.204	6.1141	0.069331	14.423
1.205	6.1132	0.069287	14.433
1.206	6.1122	0.069243	14.442
1.207	6.1113	0.069199	14.451
1.208	6.1104	0.069155	14.46
1.209	6.1094	0.069111	14.469
1.21	6.1085	0.069068	14.479
1.211	6.1076	0.069025	14.488
1.212	6.1067	0.068982	14.497
1.213	6.1058	0.068939	14.506
1.214	6.1049	0.068896	14.515
1.215	6.104	0.068854	14.524
1.216	6.1031	0.068811	14.533
1.217	6.1022	0.068769	14.541
1.218	6.1013	0.068727	14.55
1.219	6.1004	0.068686	14.559
1.22	6.0995	0.068644	14.568
1.221	6.0986	0.068603	14.577
1.222	6.0978	0.068562	14.585
1.223	6.0969	0.068521	14.594
1.224	6.096	0.06848	14.603
1.225	6.0952	0.06844	14.611
1.226	6.0943	0.0684	14.62
1.227	6.0934	0.06836	14.629
1.228	6.0926	0.06832	14.637
1.229	6.0917	0.06828	14.646
1.23	6.0909	0.068241	14.654
1.231	6.09	0.068201	14.662
1.232	6.0892	0.068162	14.671
1.233	6.0884	0.068123	14.679
1.234	6.0875	0.068085	14.688
1.235	6.0867	0.068046	14.696
1.236	6.0859	0.068008	14.704
1.237	6.0851	0.06797	14.712
1.238	6.0842	0.067932	14.721
1.239	6.0834	0.067894	14.729
1.24	6.0826	0.067857	14.737
1.241	6.0818	0.067819	14.745
1.242	6.081	0.067782	14.753
1.243	6.0802	0.067745	14.761
1.244	6.0794	0.067709	14.769
1.245	6.0786	0.067672	14.777
1.246	6.0778	0.067636	14.785
1.247	6.0771	0.0676	14.793
1.248	6.0763	0.067564	14.801
1.249	6.0755	0.067528	14.809
1.25	6.0747	0.067492	14.816
1.251	6.074	0.067457	14.824
1.252	6.0732	0.067422	14.832
1.253	6.0724	0.067387	14.84
1.254	6.0717	0.067352	14.847
1.255	6.0709	0.067318	14.855
1.256	6.0702	0.067283	14.863
1.257	6.0694	0.067249	14.87
1.258	6.0687	0.067215	14.878
1.259	6.068	0.067181	14.885
1.26	6.0672	0.067148	14.892
1.261	6.0665	0.067115	14.9
1.262	6.0658	0.067081	14.907
1.263	6.065	0.067048	14.915
1.264	6.0643	0.067016	14.922
1.265	6.0636	0.066983	14.929
1.266	6.0629	0.066951	14.936
1.267	6.0622	0.066919	14.944
1.268	6.0615	0.066887	14.951
1.269	6.0608	0.066855	14.958
1.27	6.0601	0.066823	14.965
1.271	6.0594	0.066792	14.972
1.272	6.0587	0.066761	14.979
1.273	6.058	0.06673	14.986
1.274	6.0573	0.066699	14.993
1.275	6.0566	0.066668	15
1.276	6.056	0.066638	15.006
1.277	6.0553	0.066608	15.013
1.278	6.0546	0.066578	15.02
1.279	6.054	0.066548	15.027
1.28	6.0533	0.066518	15.033
1.281	6.0526	0.066489	15.04
1.282	6.052	0.06646	15.047
1.283	6.0513	0.06643	15.053
1.284	6.0507	0.066402	15.06
1.285	6.0501	0.066373	15.066
1.286	6.0494	0.066345	15.073
1.287	6.0488	0.066316	15.079
1.288	6.0481	0.066288	15.086
1.289	6.0475	0.06626	15.092
1.29	6.0469	0.066233	15.098
1.291	6.0463	0.066205	15.105
1.292	6.0457	0.066178	15.111
1.293	6.045	0.066151	15.117
1.294	6.0444	0.066124	15.123
1.295	6.0438	0.066098	15.129
1.296	6.0432	0.066071	15.135
1.297	6.0426	0.066045	15.141
1.298	6.042	0.066019	15.147
1.299	6.0415	0.065993	15.153
1.3	6.0409	0.065967	15.159
1.301	6.0403	0.065942	15.165
1.302	6.0397	0.065916	15.171
1.303	6.0391	0.065891	15.176
1.304	6.0386	0.065866	15.182
1.305	6.038	0.065842	15.188
1.306	6.0374	0.065817	15.194
1.307	6.0369	0.065793	15.199
1.308	6.0363	0.065769	15.205
1.309	6.0358	0.065745	15.21
1.31	6.0352	0.065721	15.216
1.311	6.0347	0.065698	15.221
1.312	6.0341	0.065674	15.227
1.313	6.0336	0.065651	15.232
1.314	6.033	0.065628	15.237
1.315	6.0325	0.065606	15.243
1.316	6.032	0.065583	15.248
1.317	6.0315	0.065561	15.253
1.318	6.0309	0.065539	15.258
1.319	6.0304	0.065517	15.263
1.32	6.0299	0.065495	15.268
1.321	6.0294	0.065474	15.273
1.322	6.0289	0.065452	15.278
1.323	6.0284	0.065431	15.283
1.324	6.0279	0.06541	15.288
1.325	6.0274	0.06539	15.293
1.326	6.0269	0.065369	15.298
1.327	6.0264	0.065349	15.303
1.328	6.026	0.065329	15.307
1.329	6.0255	0.065309	15.312
1.33	6.025	0.065289	15.317
1.331	6.0245	0.065269	15.321
1.332	6.0241	0.06525	15.326
1.333	6.0236	0.065231	15.33
1.334	6.0231	0.065212	15.335
1.335	6.0227	0.065193	15.339
1.336	6.0222	0.065175	15.343
1.337	6.0218	0.065156	15.348
1.338	6.0213	0.065138	15.352
1.339	6.0209	0.06512	15.356
1.34	6.0205	0.065102	15.36
1.341	6.02	0.065085	15.365
1.342	6.0196	0.065067	15.369
1.343	6.0192	0.06505	15.373
1.344	6.0187	0.065033	15.377
1.345	6.0183	0.065017	15.381
1.346	6.0179	0.065	15.385
1.347	6.0175	0.064984	15.388
1.348	6.0171	0.064967	15.392
1.349	6.0167	0.064951	15.396
1.35	6.0163	0.064936	15.4
1.351	6.0159	0.06492	15.404
1.352	6.0155	0.064905	15.407
1.353	6.0151	0.06489	15.411
1.354	6.0147	0.064875	15.414
1.355	6.0143	0.06486	15.418
1.356	6.014	0.064845	15.421
1.357	6.0136	0.064831	15.425
1.358	6.0132	0.064817	15.428
1.359	6.0128	0.064803	15.431
1.36	6.0125	0.064789	15.435
1.361	6.0121	0.064775	15.438
1.362	6.0118	0.064762	15.441
1.363	6.0114	0.064749	15.444
1.364	6.0111	0.064736	15.447
1.365	6.0107	0.064723	15.45
1.366	6.0104	0.064711	15.453
1.367	6.01	0.064698	15.456
1.368	6.0097	0.064686	15.459
1.369	6.0094	0.064674	15.462
1.37	6.009	0.064662	15.465
1.371	6.0087	0.064651	15.468
1.372	6.0084	0.064639	15.47
1.373	6.0081	0.064628	15.473
1.374	6.0078	0.064617	15.476
1.375	6.0075	0.064606	15.478
1.376	6.0072	0.064596	15.481
1.377	6.0069	0.064586	15.483
1.378	6.0066	0.064575	15.486
1.379	6.0063	0.064565	15.488
1.38	6.006	0.064556	15.491
1.381	6.0057	0.064546	15.493
1.382	6.0054	0.064537	15.495
1.383	6.0051	0.064528	15.497
1.384	6.0049	0.064519	15.499
1.385	6.0046	0.06451	15.501
1.386	6.0043	0.064501	15.504
1.387	6.0041	0.064493	15.506
1.388	6.0038	0.064485	15.508
1.389	6.0035	0.064477	15.509
1.39	6.0033	0.064469	15.511
1.391	6.003	0.064462	15.513
1.392	6.0028	0.064454	15.515
1.393	6.0025	0.064447	15.517
1.394	6.0023	0.06444	15.518
1.395	6.0021	0.064434	15.52
1.396	6.0018	0.064427	15.521
1.397	6.0016	0.064421	15.523
1.398	6.0014	0.064415	15.524
1.399	6.0012	0.064409	15.526
1.4	6.001	0.064403	15.527
1.401	6.0007	0.064397	15.529
1.402	6.0005	0.064392	15.53
1.403	6.0003	0.064387	15.531
1.404	6.0001	0.064382	15.532
1.405	5.9999	0.064377	15.533
1.406	5.9997	0.064373	15.534
1.407	5.9995	0.064369	15.536
1.408	5.9994	0.064364	15.537
1.409	5.9992	0.064361	15.537
1.41	5.999	0.064357	15.538
1.411	5.9988	0.064353	15.539
1.412	5.9987	0.06435	15.54
1.413	5.9985	0.064347	15.541
1.414	5.9983	0.064344	15.541
1.415	5.9982	0.064342	15.542
1.416	5.998	0.064339	15.543
1.417	5.9978	0.064337	15.543
1.418	5.9977	0.064335	15.544
1.419	5.9976	0.064333	15.544
1.42	5.9974	0.064331	15.545
1.421	5.9973	0.06433	15.545
1.422	5.9971	0.064329	15.545
1.423	5.997	0.064328	15.545
1.424	5.9969	0.064327	15.546
1.425	5.9968	0.064326	15.546
1.426	5.9966	0.064326	15.546
1.427	5.9965	0.064326	15.546
1.428	5.9964	0.064326	15.546
1.429	5.9963	0.064326	15.546
1.43	5.9962	0.064326	15.546
1.431	5.9961	0.064327	15.546
1.432	5.996	0.064328	15.545
1.433	5.9959	0.064329	15.545
1.434	5.9958	0.06433	15.545
1.435	5.9957	0.064331	15.545
1.436	5.9956	0.064333	15.544
1.437	5.9956	0.064335	15.544
1.438	5.9955	0.064337	15.543
1.439	5.9954	0.064339	15.543
1.44	5.9953	0.064342	15.542
1.441	5.9953	0.064344	15.541
1.442	5.9952	0.064347	15.541
1.443	5.9952	0.06435	15.54
1.444	5.9951	0.064354	15.539
1.445	5.9951	0.064357	15.538
1.446	5.995	0.064361	15.537
1.447	5.995	0.064365	15.536
1.448	5.9949	0.064369	15.535
1.449	5.9949	0.064373	15.534
1.45	5.9949	0.064378	15.533
1.451	5.9948	0.064383	15.532
1.452	5.9948	0.064388	15.531
1.453	5.9948	0.064393	15.53
1.454	5.9948	0.064398	15.528
1.455	5.9948	0.064404	15.527
1.456	5.9947	0.06441	15.526
1.457	5.9947	0.064416	15.524
1.458	5.9947	0.064422	15.523
1.459	5.9947	0.064428	15.521
1.46	5.9947	0.064435	15.519
1.461	5.9948	0.064442	15.518
1.462	5.9948	0.064449	15.516
1.463	5.9948	0.064456	15.514
1.464	5.9948	0.064464	15.513
1.465	5.9948	0.064471	15.511
1.466	5.9949	0.064479	15.509
1.467	5.9949	0.064488	15.507
1.468	5.9949	0.064496	15.505
1.469	5.995	0.064504	15.503
1.47	5.995	0.064513	15.501
1.471	5.995	0.064522	15.499
1.472	5.9951	0.064531	15.496
1.473	5.9951	0.064541	15.494
1.474	5.9952	0.06455	15.492
1.475	5.9953	0.06456	15.489
1.476	5.9953	0.06457	15.487
1.477	5.9954	0.06458	15.485
1.478	5.9955	0.064591	15.482
1.479	5.9955	0.064601	15.48
1.48	5.9956	0.064612	15.477
1.481	5.9957	0.064623	15.474
1.482	5.9958	0.064635	15.472
1.483	5.9959	0.064646	15.469
1.484	5.996	0.064658	15.466
1.485	5.9961	0.06467	15.463
1.486	5.9962	0.064682	15.46
1.487	5.9963	0.064694	15.457
1.488	5.9964	0.064707	15.454
1.489	5.9965	0.06472	15.451
1.49	5.9966	0.064733	15.448
1.491	5.9967	0.064746	15.445
1.492	5.9969	0.064759	15.442
1.493	5.997	0.064773	15.439
1.494	5.9971	0.064787	15.435
1.495	5.9972	0.064801	15.432
1.496	5.9974	0.064815	15.428
1.497	5.9975	0.06483	15.425
1.498	5.9977	0.064844	15.422
1.499	5.9978	0.064859	15.418
1.5	5.998	0.064875	15.414
1.501	5.9981	0.06489	15.411
1.502	5.9983	0.064905	15.407
1.503	5.9984	0.064921	15.403
1.504	5.9986	0.064937	15.399
1.505	5.9988	0.064954	15.396
1.506	5.999	0.06497	15.392
1.507	5.9991	0.064987	15.388
1.508	5.9993	0.065003	15.384
1.509	5.9995	0.065021	15.38
1.51	5.9997	0.065038	15.376
1.511	5.9999	0.065055	15.372
1.512	6.0001	0.065073	15.367
1.513	6.0003	0.065091	15.363
1.514	6.0005	0.065109	15.359
1.515	6.0007	0.065128	15.354
