122	398	719
148	248	656
136	272	658
99	398	714
138	284	655
740	746	781
846	728	778
175	226	663
155	284	658
97	358	686
154	237	669
472	574	769
733	678	596
169	140	129
130	296	658
192	189	635
140	420	700
177	149	604
146	447	728
105	401	706
103	390	692
194	470	717
95	372	686
531	581	749
101	390	711
192	218	641
253	477	754
128	425	710
141	450	719
772	726	767
111	294	676
120	387	706
130	269	665
161	262	662
407	526	742
135	448	712
336	548	737
104	412	710
113	395	689
131	424	704
160	456	738
340	518	743
559	576	752
105	367	717
175	472	710
98	351	689
176	446	711
181	454	716
281	490	757
251	486	752
92	375	702
173	465	731
143	419	697
142	475	734
197	170	641
117	409	705
66	64	219
233	452	716
143	269	199
106	314	707
91	352	689
227	480	730
452	581	745
142	419	706
277	493	740
186	209	645
123	288	672
96	374	689
198	188	636
247	490	734
99	339	677
152	447	718
119	315	689
181	145	588
122	295	675
380	528	743
100	361	706
204	462	739
108	316	672
191	166	620
266	514	718
109	312	688
99	356	695
173	467	719
169	231	647
142	434	719
169	237	655
145	276	665
189	449	723
645	619	760
172	240	642
227	188	178
735	666	773
158	250	665
120	310	672
106	400	718
251	513	723
333	497	741
887	794	797
101	345	679
212	119	92
190	163	635
193	206	634
170	229	651
169	252	658
99	389	695
147	264	681
89	370	691
122	93	575
150	458	721
128	279	700
419	569	754
116	310	673
123	416	714
145	267	665
182	227	647
156	425	712
188	184	611
124	294	662
95	346	686
113	311	678
97	398	720
100	371	681
99	339	686
180	230	645
170	250	670
210	477	731
473	594	783
420	585	740
158	464	721
185	136	620
165	468	733
188	484	720
188	156	606
141	265	667
92	366	694
189	193	644
154	264	654
115	388	710
191	218	536
191	201	629
136	287	697
99	344	682
415	579	730
95	390	687
104	390	721
385	535	739
271	517	735
237	475	738
194	167	606
91	374	671
174	137	601
225	461	752
266	507	703
112	311	679
100	345	693
386	540	742
222	476	738
111	404	713
274	496	731
118	298	678
412	536	749
121	431	732
151	263	661
112	414	691
105	381	690
119	295	674
93	372	703
169	440	732
98	387	705
101	336	687
103	399	695
155	442	731
135	276	667
885	777	806
198	196	647
133	443	724
191	204	641
98	398	710
514	577	777
533	604	746
171	470	727
134	275	684
330	532	773
184	165	337
461	537	749
162	246	653
532	579	778
111	416	698
179	223	636
671	669	770
183	142	613
907	1023	823
194	212	634
99	395	703
337	533	735
95	371	708
93	362	687
464	588	741
345	546	743
98	345	680
96	359	709
100	334	673
140	282	660
92	374	693
88	0	109
835	711	784
190	215	649
218	464	727
106	425	687
249	515	733
116	415	700
458	575	771
401	563	765
90	371	715
430	580	741
192	214	630
590	629	764
123	390	719
189	225	631
101	352	714
135	282	653
236	482	736
323	498	730
104	393	700
223	489	751
411	578	743
92	359	696
104	374	714
103	380	706
845	785	796
102	332	688
98	398	704
96	371	690
133	288	664
180	497	709
117	289	701
95	368	683
759	689	767
107	328	663
100	388	721
198	179	617
331	538	727
90	344	703
99	369	685
91	355	686
100	347	674
100	353	702
510	599	752
131	412	689
131	419	704
142	257	665
199	447	738
98	356	695
112	323	694
135	432	709
163	253	642
218	473	734
187	205	645
121	403	694
98	366	704
182	137	587
195	184	616
149	263	667
101	368	708
177	459	732
143	283	663
182	153	612
127	299	663
169	236	637
232	481	723
200	182	607
90	350	700
173	229	656
102	316	696
131	298	638
25	43	162
169	235	663
727	1023	818
128	407	716
183	452	731
192	197	631
103	326	668
101	376	700
103	342	694
835	696	776
967	1023	811
169	461	741
193	189	617
141	276	677
131	287	671
130	293	705
98	389	699
408	576	760
135	410	727
98	350	690
106	329	663
170	464	719
361	553	752
349	550	730
192	219	644
92	356	695
105	324	681
484	613	765
91	368	688
269	515	731
162	255	654
836	837	778
211	460	726
152	460	713
249	478	736
127	270	684
742	1023	830
114	320	671
104	394	680
217	486	731
88	366	694
103	329	686
195	204	616
121	296	698
107	314	671
115	416	726
191	185	651
188	210	648
108	406	693
164	271	659
145	271	361
188	226	636
116	417	724
97	338	686
113	293	688
500	573	758
193	451	700
94	349	716
101	324	688
100	354	676
147	422	728
125	288	665
113	424	716
177	231	653
177	243	626
155	437	715
195	209	630
705	670	763
40	51	0
112	296	723
115	419	722
123	299	707
100	347	685
99	330	703
117	398	727
245	509	740
303	523	738
133	271	685
100	343	701
191	176	623
95	390	700
158	464	719
100	350	695
168	238	663
109	316	682
189	450	719
214	472	727
88	375	720
463	573	748
822	724	785
108	321	661
103	337	694
104	336	667
858	684	786
114	397	715
198	162	618
130	430	727
124	285	668
278	502	758
102	362	697
143	442	717
456	558	754
91	373	696
614	648	780
655	643	754
147	109	579
159	259	650
347	534	744
107	402	711
124	419	706
198	184	650
153	259	665
430	581	748
562	580	771
99	349	686
98	354	681
166	261	667
295	480	730
189	229	641
104	322	695
197	181	620
166	242	662
121	305	658
139	445	715
268	511	730
203	483	733
541	573	755
98	334	690
96	371	697
611	646	808
401	573	743
362	549	759
126	292	675
153	274	671
136	270	672
116	308	696
196	457	748
194	477	720
96	375	700
129	289	681
266	499	735
109	319	677
182	188	609
192	464	745
140	416	715
105	405	705
784	731	773
114	423	719
197	195	636
195	179	627
128	429	699
197	197	654
194	486	727
119	403	704
568	624	751
136	440	716
146	252	670
276	496	731
127	277	675
168	248	659
627	602	753
117	87	557
98	399	708
217	461	716
105	333	667
200	164	619
607	581	767
96	371	697
731	631	767
173	458	734
136	408	723
97	350	675
864	743	781
195	207	661
99	357	698
189	201	655
110	389	705
522	569	757
185	220	646
553	621	752
170	224	651
560	601	741
128	301	671
145	273	648
479	583	762
197	483	713
100	333	686
390	542	750
112	322	695
94	329	684
142	274	678
142	278	663
150	417	731
91	357	689
121	299	650
135	281	678
168	230	664
93	339	671
451	549	752
561	606	751
101	401	716
299	526	728
122	372	836
375	522	735
188	220	641
198	487	733
145	428	730
751	686	781
506	596	746
130	285	669
178	233	654
168	241	654
156	461	742
111	327	681
268	504	740
790	724	777
786	732	774
197	191	638
142	285	679
198	193	654
132	432	725
102	384	704
379	527	726
110	373	708
104	328	708
397	556	742
199	172	624
175	238	652
112	420	720
203	467	724
511	606	766
275	517	721
113	416	711
107	320	688
119	307	677
142	276	659
289	518	735
109	413	705
320	536	739
517	608	756
312	511	739
110	376	692
712	667	793
263	473	725
159	468	720
150	422	732
106	384	702
106	339	699
164	253	669
167	240	648
45	47	201
178	231	652
198	476	719
1023	1023	827
197	171	631
104	384	715
414	537	751
108	337	682
116	311	675
25	0	0
217	460	745
93	378	695
116	93	560
283	514	732
134	436	715
159	125	602
184	209	645
91	351	698
169	443	700
147	275	656
689	672	775
25	0	0
878	732	785
180	227	674
92	373	701
116	295	673
101	350	694
101	342	682
253	505	725
133	266	673
112	407	703
761	679	771
188	222	636
163	470	736
151	255	664
134	450	721
107	322	684
149	264	661
607	640	765
146	281	652
113	318	660
872	721	811
103	343	676
182	230	672
116	306	671
503	590	746
691	662	752
510	603	744
170	439	727
416	529	756
101	344	680
423	568	745
693	642	757
124	401	708
360	563	734
198	174	636
107	384	716
161	448	726
116	321	698
185	212	638
98	356	692
820	679	777
195	205	640
164	235	678
154	263	686
341	508	734
279	501	737
105	392	701
187	216	637
292	517	736
176	217	648
93	368	686
614	579	765
108	321	668
223	478	755
212	473	730
213	471	722
101	385	701
96	357	692
645	638	764
384	537	735
149	459	730
133	292	665
168	240	662
145	426	721
625	661	752
168	132	587
115	409	713
434	568	758
126	283	677
180	438	744
529	612	805
163	254	646
161	229	647
202	481	724
117	307	701
142	110	586
447	553	762
99	338	677
102	324	707
106	332	679
120	315	670
171	461	738
130	284	695
271	517	727
102	319	677
434	585	740
163	242	658
474	576	739
181	174	617
324	167	274
105	335	664
102	382	696
311	532	772
104	410	701
151	418	733
854	792	779
139	281	673
146	453	719
149	109	557
305	504	755
195	150	610
187	217	644
108	325	684
108	312	696
197	179	632
105	327	678
109	320	693
91	378	697
250	494	728
668	674	771
348	512	717
968	1023	808
181	145	610
133	437	699
448	569	739
598	609	753
166	242	655
163	469	744
428	539	745
281	509	747
137	443	727
165	237	655
98	358	715
100	343	701
775	662	776
91	337	689
182	229	655
90	358	702
192	220	627
187	443	725
599	604	748
101	349	688
183	206	636
176	469	724
104	394	709
117	290	664
102	379	707
202	177	615
99	358	685
255	498	720
151	255	676
179	473	721
314	517	752
307	547	709
85	362	698
199	482	707
127	430	731
119	293	678
187	132	595
195	194	614
95	356	700
215	487	732
410	541	750
166	456	709
444	581	751
164	253	652
184	218	655
109	309	693
146	114	595
702	660	787
290	523	734
194	189	613
137	437	709
114	424	709
113	300	663
101	350	689
350	487	684
325	527	745
116	320	675
721	664	769
94	335	685
565	582	772
158	454	716
172	135	582
116	329	689
876	766	788
177	230	648
97	347	694
192	171	622
159	253	669
183	209	627
124	98	587
111	305	682
379	522	741
144	260	662
121	422	702
536	574	802
134	104	552
812	743	774
299	524	725
180	230	644
100	345	684
130	278	665
107	333	691
107	311	671
573	608	772
309	527	739
101	328	663
183	144	586
97	371	700
508	602	771
142	431	710
403	543	746
103	338	661
120	298	670
380	565	751
189	467	724
195	208	628
247	480	728
119	401	716
192	152	615
105	331	684
157	238	650
259	496	742
125	310	660
101	346	700
142	276	667
141	278	677
120	295	674
100	354	693
170	449	718
167	461	742
657	642	767
190	199	640
180	456	717
107	416	715
98	361	696
411	564	722
91	368	696
145	275	655
123	307	667
136	271	669
683	636	765
212	489	742
99	372	688
101	327	685
158	444	729
55	63	142
165	250	651
128	301	672
120	317	691
134	427	720
128	438	721
444	587	756
186	223	626
167	253	652
166	471	725
334	537	746
184	208	649
111	420	700
122	301	671
607	607	761
546	633	768
871	824	796
94	375	695
464	560	743
112	304	684
118	417	730
504	585	749
94	353	695
27	3	9
139	405	711
138	286	656
188	158	633
150	259	661
99	347	715
100	326	699
137	288	666
359	555	742
96	326	687
116	420	720
226	467	718
216	485	733
117	285	661
216	453	730
197	192	612
104	383	689
101	339	681
134	419	699
108	314	696
134	440	711
146	430	694
107	368	714
665	625	767
133	438	711
100	358	693
683	689	764
165	473	731
181	461	735
194	474	722
99	338	670
71	68	558
182	219	647
184	220	661
186	201	634
99	334	675
411	579	738
637	659	772
119	292	668
231	479	723
120	300	665
196	193	657
99	351	677
100	330	683
95	356	692
120	402	733
129	97	573
263	514	733
102	348	677
109	395	704
156	420	729
196	198	638
194	473	728
427	566	759
151	420	723
100	342	686
105	338	687
191	159	614
102	335	674
99	353	704
119	299	676
129	464	717
98	368	690
137	288	657
453	589	753
186	469	720
185	473	722
170	230	668
179	153	630
92	358	702
104	354	685
263	513	743
184	224	648
756	676	772
53	58	514
190	188	642
430	551	751
107	307	683
112	321	679
208	483	731
144	260	665
98	354	682
108	311	664
99	364	693
197	192	625
184	205	637
128	317	655
177	142	616
182	214	652
335	537	727
166	248	668
600	630	781
174	250	650
279	467	744
417	548	747
87	371	702
195	183	638
198	170	613
874	819	802
220	486	719
186	169	600
124	289	677
104	340	686
108	335	688
95	372	709
187	227	641
757	654	783
193	161	633
163	468	730
157	250	651
848	1023	810
93	379	694
187	163	612
119	420	709
118	416	706
98	352	695
99	336	693
94	361	690
189	151	602
184	219	647
120	431	709
104	330	692
283	503	726
194	210	650
472	550	754
108	421	719
197	176	629
99	369	697
79	73	175
102	378	703
163	126	587
568	630	776
187	454	727
171	228	647
169	449	735
244	512	733
91	344	703
101	402	713
159	253	646
138	286	673
100	357	696
121	425	704
177	232	652
110	399	697
200	487	733
208	492	715
192	210	651
427	560	748
169	248	651
101	341	681
283	488	739
125	438	716
150	269	674
185	196	631
107	394	706
107	382	712
113	420	705
200	168	603
338	537	750
175	462	739
108	330	668
172	247	648
120	316	701
272	498	740
195	156	626
178	223	626
182	455	726
226	490	718
112	309	683
94	345	683
286	502	751
178	233	662
150	253	655
141	306	666
315	528	754
100	340	690
105	405	708
181	222	654
108	325	680
309	523	736
94	376	694
490	566	750
162	458	709
316	541	742
93	338	679
117	318	699
107	303	676
131	444	699
329	528	744
158	466	714
143	282	674
129	437	714
205	170	647
167	237	651
103	381	708
716	690	772
97	360	708
197	189	633
224	483	754
712	650	780
192	204	670
291	536	738
147	412	700
180	229	677
255	471	728
156	262	650
172	142	619
115	320	686
87	351	708
131	273	662
1023	1023	842
135	279	671
156	432	703
188	202	633
120	425	705
270	511	714
101	351	659
86	367	697
143	279	664
92	378	696
204	492	718
194	159	612
668	657	764
748	711	771
341	527	735
149	456	713
100	336	693
133	448	721
168	451	728
156	270	683
335	540	739
200	489	720
175	242	640
673	631	759
96	377	711
157	267	658
61	66	129
157	255	655
107	396	697
183	228	648
186	226	640
151	254	648
173	460	701
181	234	648
79	68	143
167	250	666
193	181	646
174	144	603
105	393	695
130	287	673
94	391	696
144	272	670
171	456	726
944	1023	795
41	1	0
201	170	631
179	456	805
99	381	678
117	297	692
195	212	633
137	436	716
119	319	662
99	332	706
100	333	684
124	438	716
102	368	692
156	251	680
181	458	730
178	144	599
109	330	700
102	351	676
93	372	681
115	410	706
101	378	704
822	667	775
113	388	718
533	594	749
541	622	766
516	596	728
175	236	645
92	373	702
158	249	660
145	446	705
345	535	732
138	286	666
108	310	682
109	404	721
199	484	709
291	529	717
388	552	730
94	381	693
181	204	653
114	424	698
137	445	705
147	268	676
144	279	656
105	340	684
102	327	665
733	680	783
213	493	732
166	235	650
385	546	747
168	466	719
186	456	731
278	504	721
359	551	733
186	230	626
129	431	701
172	246	649
102	334	698
169	239	653
137	263	676
183	454	712
106	416	705
191	153	626
114	311	687
151	451	719
100	365	683
165	469	728
187	149	608
174	446	730
178	140	612
121	286	665
113	341	667
195	157	607
197	481	729
130	442	707
158	427	741
112	388	695
460	551	756
95	371	707
109	331	691
110	405	712
290	539	748
160	253	668
178	148	619
191	160	619
96	350	694
144	278	697
135	439	703
116	407	701
141	261	677
140	265	676
113	321	676
94	383	719
109	314	700
124	408	710
143	445	730
109	318	682
111	328	690
101	365	695
230	492	758
188	226	639
196	190	645
227	462	723
502	595	743
191	196	635
110	336	679
149	264	664
127	287	698
139	281	664
104	384	700
134	284	658
128	289	673
301	521	747
176	232	628
686	665	769
196	205	640
417	527	738
249	483	731
148	276	665
124	294	683
135	287	672
100	349	686
94	365	689
107	338	679
270	512	747
96	393	705
112	420	702
198	447	762
103	333	681
430	593	743
97	374	682
242	465	717
95	368	680
395	535	752
133	291	676
100	356	692
779	674	763
182	217	652
650	618	776
132	272	659
184	469	737
164	441	696
96	390	682
124	303	672
127	429	723
203	450	738
162	249	646
378	533	743
317	550	730
106	396	705
132	265	684
130	287	651
394	564	744
268	513	732
100	398	701
224	487	717
233	465	730
103	389	713
121	301	689
271	512	736
209	486	734
163	458	742
113	399	724
197	171	636
672	632	771
102	402	698
180	221	640
144	434	710
99	352	689
95	382	719
101	342	719
101	332	683
101	312	694
635	604	755
105	328	697
740	647	770
168	249	648
146	251	658
135	268	674
179	148	593
128	280	683
177	475	721
103	312	683
161	444	728
130	284	662
288	517	741
116	396	725
274	504	743
112	421	728
113	295	670
152	273	669
106	309	694
97	346	702
660	654	754
130	301	672
176	226	654
819	759	782
102	401	710
151	256	660
235	472	729
111	309	693
98	331	671
821	848	800
102	329	743
97	384	695
159	253	652
112	419	708
128	423	707
388	567	741
885	1023	833
540	621	768
194	473	703
181	238	655
174	236	670
118	314	668
159	264	655
100	351	682
102	336	672
102	380	717
140	438	738
98	358	710
192	436	747
108	395	702
133	287	673
405	580	756
121	408	707
142	442	702
135	270	679
226	488	748
135	282	658
186	225	632
195	207	637
98	369	678
575	599	799
106	386	701
192	206	634
148	434	720
104	342	693
98	374	711
837	846	830
111	328	666
101	351	673
92	371	693
179	196	642
105	392	713
147	250	672
167	250	659
109	401	696
387	542	750
196	151	629
645	614	506
184	236	658
96	374	689
47	52	182
138	272	649
95	380	708
164	255	671
119	315	704
184	224	653
350	481	754
148	277	682
199	164	637
831	773	773
111	303	676
92	78	15
642	655	758
97	355	689
258	515	728
856	739	780
418	554	732
225	490	710
870	777	798
454	587	751
282	481	722
107	323	670
98	394	698
247	510	726
98	352	675
97	362	694
449	541	751
104	331	706
169	232	645
104	400	704
95	369	699
778	656	774
166	248	658
469	598	780
145	420	716
336	519	741
103	342	673
87	370	719
453	559	742
134	403	715
238	493	731
107	321	671
306	508	733
173	233	660
144	103	577
101	349	680
192	186	685
180	474	722
112	391	714
104	325	707
243	508	744
150	248	686
97	358	709
140	286	670
122	407	739
697	1023	858
192	178	623
101	340	682
101	379	676
94	348	709
192	201	627
149	444	746
108	308	673
161	253	655
172	254	656
110	415	693
192	149	619
145	454	726
117	309	691
719	682	771
192	214	639
157	263	644
154	254	660
153	271	440
305	519	723
93	364	686
99	366	686
257	473	716
611	613	765
114	318	669
152	261	647
154	264	668
605	642	767
331	498	739
480	548	762
100	357	689
101	354	713
209	477	736
104	375	687
520	560	754
99	344	690
116	408	717
179	447	717
845	733	763
99	346	694
129	411	729
175	244	645
122	432	706
131	290	667
119	431	697
409	524	763
207	469	722
314	526	710
86	356	695
195	201	632
1023	1023	1023
175	244	667
125	306	662
149	265	663
130	293	680
103	403	732
346	546	740
133	294	674
164	262	666
360	518	731
150	273	649
173	234	616
167	472	719
151	250	655
97	350	712
346	518	733
106	414	703
120	299	672
246	459	747
676	1023	802
120	389	710
168	255	655
635	650	767
269	491	736
123	401	722
132	294	649
249	472	737
177	443	729
509	605	753
162	458	731
559	577	770
126	286	677
275	497	733
498	577	753
103	340	668
198	178	620
187	454	728
809	846	798
94	375	705
98	332	699
96	371	697
111	408	275
134	416	722
124	304	672
107	419	714
306	510	719
118	430	697
185	144	587
130	402	705
389	544	731
229	465	712
136	265	656
104	411	690
304	527	741
166	230	643
188	175	632
208	514	890
169	233	656
541	597	744
136	267	665
226	479	715
136	278	665
107	310	679
154	255	643
145	446	723
258	479	732
136	290	684
286	472	744
242	515	732
212	450	740
388	556	744
140	448	759
160	257	674
95	395	713
130	296	692
184	182	631
165	252	647
109	326	683
267	483	742
230	489	711
190	199	658
198	469	748
172	244	638
347	556	747
105	332	688
174	440	716
158	259	646
118	308	680
733	699	761
120	423	723
124	289	676
134	265	665
101	399	712
174	243	648
372	550	748
303	503	734
155	115	568
845	777	785
115	326	685
904	1023	803
175	233	649
326	507	733
106	333	666
237	480	712
205	482	717
179	440	741
115	315	663
167	249	691
95	336	682
167	241	667
178	233	655
247	480	724
208	492	731
169	239	652
146	104	583
156	263	650
98	352	698
283	516	732
234	489	728
364	552	737
99	382	705
174	443	716
278	514	728
101	329	704
669	677	768
578	628	772
137	440	713
95	380	697
89	365	669
103	327	694
141	266	681
110	311	701
609	625	773
611	588	774
96	371	682
874	747	783
113	292	691
189	469	729
158	421	730
104	323	701
118	403	697
174	231	651
167	236	664
481	557	741
165	246	661
130	277	674
171	236	655
126	302	683
135	293	652
834	1023	838
118	305	678
134	446	711
190	168	622
191	214	629
95	378	712
464	593	758
147	261	669
696	646	758
180	135	627
192	473	719
519	591	743
114	293	689
138	109	570
261	498	732
104	406	708
293	494	749
244	510	739
270	520	722
181	231	652
101	307	698
263	505	717
240	458	722
164	443	716
193	213	633
300	536	740
124	435	719
414	527	741
141	267	662
122	307	671
819	669	784
426	588	734
164	428	716
784	737	779
97	381	697
428	584	745
112	306	678
652	620	755
715	639	757
335	509	748
106	324	676
138	280	666
191	210	636
157	253	654
150	270	667
110	318	671
128	284	695
120	309	668
195	207	636
551	624	757
102	377	700
95	362	704
60	0	0
96	354	692
103	334	678
789	716	778
387	535	765
324	517	725
548	584	758
149	278	669
401	567	748
313	514	731
121	425	717
400	548	765
131	273	670
336	510	723
179	222	654
98	345	688
101	334	682
199	190	640
157	261	661
296	490	752
218	472	738
178	223	636
181	206	654
162	464	722
152	273	655
175	448	712
267	484	765
164	242	646
707	1023	804
85	368	725
134	279	660
122	296	691
614	641	776
213	466	739
144	267	676
104	374	705
531	608	767
105	336	687
194	205	647
119	389	736
86	363	693
108	415	698
124	402	757
122	292	693
359	511	743
177	238	660
188	465	733
452	565	741
217	468	196
342	529	762
188	479	714
225	491	740
203	467	716
132	294	661
203	468	734
135	263	685
569	630	774
185	178	639
106	323	675
209	487	730
832	695	786
118	318	689
97	347	701
602	649	758
185	222	655
418	584	734
346	535	753
108	321	692
110	377	709
185	224	627
137	266	647
107	331	690
89	358	696
225	444	742
95	378	708
460	564	782
238	483	737
85	353	716
112	403	736
143	435	700
104	334	687
114	388	705
171	241	668
792	699	771
151	464	725
957	1023	810
131	297	662
104	91	550
134	438	709
132	424	714
104	324	684
711	667	784
185	203	642
98	361	698
106	313	682
238	495	737
178	463	715
339	527	745
831	763	780
151	261	649
441	588	740
99	358	701
885	1023	811
153	119	564
189	194	652
153	436	709
145	274	652
109	385	709
160	439	700
193	490	708
97	369	689
634	656	779
106	374	706
147	456	726
134	282	632
175	435	747
148	460	710
106	380	709
437	538	744
191	444	723
183	228	638
154	263	655
98	348	679
131	290	661
136	289	695
462	584	749
132	418	712
334	506	733
122	413	693
126	305	684
146	274	675
192	462	734
157	255	683
101	388	693
191	157	622
103	370	687
171	452	715
683	646	772
153	243	678
175	219	661
99	379	707
369	546	741
112	320	678
811	1023	814
153	251	663
123	422	696
826	1023	803
93	388	704
34	46	170
282	515	733
176	246	669
183	166	624
95	381	691
99	353	701
185	227	628
188	438	720
102	350	685
122	294	675
129	271	662
189	486	748
324	511	741
194	186	655
185	462	727
125	420	700
95	328	689
165	129	592
181	220	639
102	310	679
210	477	740
172	143	628
103	335	685
445	566	747
101	364	702
189	212	651
107	327	695
152	265	676
169	452	723
158	263	643
175	239	642
187	221	614
225	475	732
111	317	680
125	422	697
230	482	736
208	496	729
166	434	728
133	436	718
116	423	720
284	510	727
418	581	725
94	374	683
680	685	778
268	506	722
292	487	747
107	322	680
